ID Number,Name,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal
706,Madeline,0,0,22,PSYDUCK,0,None,-,-,-,-,0,0,0,22,BUNEARY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Madeline,0,0,33,GOLDUCK,0,None,-,-,-,-,0,0,0,33,BUNEARY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Madeline,0,0,43,GOLDUCK,0,None,-,-,-,-,0,0,0,43,LOPUNNY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Theodore,0,0,32,ONIX,0,None,-,-,-,-,0,0,0,34,STEELIX,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,Theodore,0,0,42,STEELIX,0,None,-,-,-,-,0,0,0,44,STEELIX,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Theodore,0,0,56,CAMERUPT,0,None,-,-,-,-,0,0,0,59,STEELIX,0,None,-,-,-,-,0,0,0,59,DONPHAN,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Brandon,0,0,21,DUSTOX,0,None,-,-,-,-,0,0,0,23,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Brandon,0,0,30,DUSTOX,0,None,-,-,-,-,0,0,0,32,KRICKETUNE,0,None,-,-,-,-,0,0,0,34,SCYTHER,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Brandon,0,0,49,DUSTOX,0,None,-,-,-,-,0,0,0,51,KRICKETUNE,0,None,-,-,-,-,0,0,0,53,SCIZOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Alexa,0,0,33,GOLDEEN,0,None,-,-,-,-,0,0,0,33,BIBAREL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Alexa,0,0,42,HIPPOWDON,0,None,-,-,-,-,0,0,0,42,BIBAREL,0,None,-,-,-,-,0,0,0,42,SEAKING,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Alexa,0,0,50,HIPPOWDON,0,None,-,-,-,-,0,0,0,50,BIBAREL,0,None,-,-,-,-,0,0,0,50,MANTINE,0,None,-,-,-,-,0,0,0,50,SEAKING,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
718,Karina,0,0,24,PIPLUP,0,None,BubbleBeam,Peck,Pound,Growl,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Karina,0,0,35,PRINPLUP,0,None,BubbleBeam,Metal Claw,Fury Attack,Growl,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Karina,0,0,54,EMPOLEON,0,None,Hydro Pump,Drill Peck,Metal Claw,Aqua Jet,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Danielle,0,0,34,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Danielle,0,0,44,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Danielle,0,0,53,RAICHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Danny,0,0,32,HOOTHOOT,0,None,-,-,-,-,0,0,0,34,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Danny,0,0,42,NOCTOWL,0,None,-,-,-,-,0,0,0,44,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,Danny,0,0,51,NOCTOWL,0,None,-,-,-,-,0,0,0,53,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Trey,0,0,54,LUXRAY,0,None,-,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,Trey,0,0,61,LUXRAY,0,None,-,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Melissa,0,0,35,CHERRIM,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Melissa,0,0,45,CHERRIM,0,None,SolarBeam,Sunny Day,Leech Seed,Magical Leaf,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,Melissa,0,0,58,HOPPIP,0,None,Stun Spore,Sunny Day,Giga Drain,Aerial Ace,0,0,0,58,CHERRIM,0,None,SolarBeam,Sunny Day,Leech Seed,Magical Leaf,0,0,0,58,BELLOSSOM,0,None,Petal Dance,Attract,Stun Spore,Magical Leaf,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Taylor,50,0,34,CARNIVINE,0,None,-,-,-,-,0,50,0,36,LUXRAY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,Taylor,50,0,44,CARNIVINE,0,None,-,-,-,-,0,50,0,46,LUXRAY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Taylor,50,0,60,CARNIVINE,0,None,-,-,-,-,0,50,0,62,LUXRAY,0,None,-,-,-,-,0,50,0,58,DEWGONG,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,Kyler,50,0,58,ZANGOOSE,0,None,-,-,-,-,0,50,0,60,EXEGGUTOR,0,None,-,-,-,-,0,50,0,62,POLIWRATH,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Allison,50,0,35,AZUMARILL,0,None,-,-,-,-,0,50,0,35,LEAFEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Allison,50,0,45,AZUMARILL,0,None,-,-,-,-,0,50,0,45,LEAFEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Allison,50,0,61,AZUMARILL,0,None,-,-,-,-,0,50,0,61,LEAFEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Ashlee,50,0,60,LINOONE,0,None,-,-,-,-,0,50,0,60,BUTTERFREE,0,None,-,-,-,-,0,50,0,60,ARBOK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Marc,0,0,52,MANTINE,0,None,-,-,-,-,0,0,0,52,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Marc,0,0,58,MANTINE,0,None,-,-,-,-,0,0,0,58,MACHOKE,0,None,-,-,-,-,0,0,0,58,LANTURN,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Zachariah,0,0,56,PELIPPER,0,None,-,-,-,-,0,0,0,60,MACHAMP,0,None,-,-,-,-,0,0,0,58,GASTRODON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Shaun,0,0,36,MAGNEMITE,0,None,-,-,-,-,0,0,0,32,KADABRA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,Shaun,0,0,46,MAGNETON,0,None,-,-,-,-,0,0,0,42,KADABRA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Shaun,0,0,55,MAGNETON,0,None,-,-,-,-,0,0,0,51,ALAKAZAM,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Zach,0,0,32,ZUBAT,0,None,-,-,-,-,0,0,0,32,GOLBAT,0,None,-,-,-,-,0,0,0,32,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,Zach,0,0,42,GOLBAT,0,None,-,-,-,-,0,0,0,42,GOLBAT,0,None,-,-,-,-,0,0,0,42,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Zach,0,0,51,GOLBAT,0,None,-,-,-,-,0,0,0,51,CROBAT,0,None,-,-,-,-,0,0,0,51,CROBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Cyndy,0,0,45,GLAMEOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Cyndy,0,0,59,MEOWTH,0,None,-,-,-,-,0,0,0,59,SKITTY,0,None,-,-,-,-,0,0,0,59,GLAMEOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Edward,0,0,45,SNEASEL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Edward,0,0,54,SNEASEL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Bjorn,0,0,43,PILOSWINE,0,None,-,-,-,-,0,0,0,43,SNEASEL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Bjorn,0,0,56,DELIBIRD,0,None,-,-,-,-,0,0,0,58,WEAVILE,0,None,-,-,-,-,0,0,0,60,MAMOSWINE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Andrea,0,0,45,ABOMASNOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Andrea,0,0,54,ABOMASNOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Madison,0,0,45,SNORUNT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,Madison,0,0,54,FROSLASS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Wesley,0,0,57,QWILFISH,0,None,-,-,-,-,0,0,0,57,FLOATZEL,0,None,-,-,-,-,0,0,0,57,TENTACRUEL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Francisco,0,0,52,GOLDUCK,0,None,-,-,-,-,0,0,0,58,RELICANTH,0,None,-,-,-,-,0,0,0,60,TENTACRUEL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Glenn,0,0,58,OCTILLERY,0,None,-,-,-,-,0,0,0,60,POLITOED,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Miranda,0,0,59,SHELLDER,0,None,-,-,-,-,0,0,0,59,LUMINEON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,Crystal,0,0,56,WAILMER,0,None,-,-,-,-,0,0,0,59,SEAKING,0,None,-,-,-,-,0,0,0,59,PELIPPER,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Joanna,0,0,57,LUVDISC,0,None,-,-,-,-,0,0,0,58,CORSOLA,0,None,-,-,-,-,0,0,0,59,LAPRAS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Tristan,0,0,24,STARAVIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Tristan,0,0,35,STARAPTOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Tristan,0,0,45,STARAPTOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Dallas,0,0,22,LUXIO,0,None,-,-,-,-,0,50,0,22,BIBAREL,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Dallas,0,0,32,LUXIO,0,None,-,-,-,-,0,50,0,32,BIBAREL,0,None,-,-,-,-,0,100,0,32,GRAVELER,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Dallas,0,0,50,LUXRAY,0,None,-,-,-,-,0,50,0,50,BIBAREL,0,None,-,-,-,-,0,100,0,50,GOLEM,0,None,-,-,-,-,0,150,0,50,STARAPTOR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
771,Jared,0,0,32,SHELLOS,1,None,-,-,-,-,0,0,0,32,SHELLOS,1,None,-,-,-,-,0,0,0,32,SHELLOS,0,None,-,-,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Jared,0,0,51,GASTRODON,1,None,-,-,-,-,0,0,0,51,GASTRODON,1,None,-,-,-,-,0,0,0,51,GASTRODON,0,None,-,-,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Chelsea,0,0,44,AZUMARILL,0,None,-,-,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Brian,100,0,44,TANGELA,0,None,Ingrain,Giga Drain,AncientPower,Toxic,0,100,0,44,RAPIDASH,0,None,Fire Spin,Stomp,Take Down,Fire Blast,0,100,0,44,FLOATZEL,0,None,Aqua Jet,Whirlpool,Pursuit,Quick Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Chelsea,0,0,53,AZUMARILL,0,None,-,-,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Brian,100,0,60,FLOATZEL,0,None,Waterfall,Ice Fang,Quick Attack,Crunch,0,100,0,60,RAPIDASH,0,None,Quick Attack,Stomp,Flare Blitz,Bounce,0,100,0,60,TANGROWTH,0,None,Ingrain,Sleep Powder,AncientPower,Power Whip,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Armando,100,0,59,NINJASK,0,None,Baton Pass,X-Scissor,Swords Dance,Silver Wind,0,100,0,59,ABSOL,0,None,Psycho Cut,Taunt,Night Slash,Quick Attack,0,100,0,62,SLAKING,0,None,Counter,Giga Impact,Shadow Claw,Aerial Ace,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Arturo,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Arturo,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Tara & Tim,0,0,5,RATTATA,0,None,-,-,-,-,0,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Tara & Tim,0,0,5,RATTATA,0,None,-,-,-,-,0,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Tara & Tim,0,0,5,RATTATA,0,None,-,-,-,-,0,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Tara & Tim,0,0,5,RATTATA,0,None,-,-,-,-,0,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Angelica,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Mickey,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Roland,0,0,23,MUNCHLAX,0,None,-,-,-,-,0,0,0,23,KRICKETOT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Carrie,0,0,23,BONSLY,0,None,Block,Rock Throw,-,-,0,0,0,24,MIME JR.,0,None,Reflect,Light Screen,DoubleSlap,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Norman,0,0,24,WEAVILE,0,None,-,-,-,-,0,0,0,25,PACHIRISU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Roland,0,0,23,BUIZEL,0,None,-,-,-,-,0,0,0,23,MANTYKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Carrie,0,0,23,CHATOT,0,None,Fury Attack,Sing,Growl,Peck,0,0,0,24,PACHIRISU,0,None,Swift,Endure,Spark,Charm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Norman,0,0,24,KRICKETOT,0,None,-,-,-,-,0,0,0,25,CHERRIM,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Roland,0,0,23,PACHIRISU,0,None,-,-,-,-,0,0,0,23,MUNCHLAX,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Carrie,0,0,23,STARLY,0,None,-,-,-,-,0,0,0,24,BIDOOF,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Norman,0,0,24,CHATOT,0,None,Fury Attack,Sing,Growl,Peck,0,0,0,25,CHERRIM,0,None,Petal Dance,Sunny Day,Magical Leaf,Helping Hand,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Palmer,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Anton,50,0,44,GLALIE,0,None,Ice Beam,Crunch,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Brenna,50,0,40,SNEASEL,0,None,Ice Shard,Slash,Faint Attack,Quick Attack,0,50,0,40,SNORUNT,0,None,Ice Fang,Crunch,Hail,-,0,50,0,41,SNOVER,0,None,Ice Shard,Wood Hammer,Ingrain,GrassWhistle,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Darrius,0,0,42,PORYGON2,0,None,Psychic,Signal Beam,Ice Beam,Tri Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Fredrick,0,0,40,KIRLIA,0,None,Psychic,Magical Leaf,Hypnosis,Future Sight,0,0,0,40,KADABRA,0,None,Psychic,Psycho Cut,Thunder Wave,Recover,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Travon,20,0,20,KADABRA,0,None,Confusion,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Janet,0,0,42,PIKACHU,0,None,-,-,-,-,0,0,0,42,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Grunt,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Grunt,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Grunt,30,0,34,ZUBAT,0,None,-,-,-,-,0,30,0,34,HOUNDOUR,0,None,-,-,-,-,0,30,0,34,GOLBAT,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
